node_id,node_type,label,degree
painting::Artists2/Anthony Van Dyck/An Aristocratic Genoese 1626.jpg,painting,An Aristocratic Genoese 1626,8
painting::Artists2/Anthony Van Dyck/Saint John The Baptist In The Wilderness.jpg,painting,Saint John The Baptist In The Wilderness,8
painting::Artists2/Anthony Van Dyck/Portrait Of The Prefect Raphael Racius 1625.jpg,painting,Portrait Of The Prefect Raphael Racius 1625,5
painting::Artists2/Anthony Van Dyck/Portrait Of Giovanni Vincenzo Imperiale 1625.jpg,painting,Portrait Of Giovanni Vincenzo Imperiale 1625,5
painting::Artists2/Anthony Van Dyck/Portrait Of Cardinal Guido Bentivoglio.jpg,painting,Portrait Of Cardinal Guido Bentivoglio,10
painting::Artists2/Anthony Van Dyck/Portrait Of A Member Of The Balbi Family.jpg,painting,Portrait Of A Member Of The Balbi Family,4
painting::Artists2/Anthony Van Dyck/Portrait Of Emmanuel Philibert 1624.jpg,painting,Portrait Of Emmanuel Philibert 1624,3
painting::Artists2/Anthony Van Dyck/Portrait Of A Gentleman 1624.jpg,painting,Portrait Of A Gentleman 1624,6
painting::Artists2/Anthony Van Dyck/Self Portrait 1623.jpg,painting,Self Portrait 1623,11
painting::Artists2/Anthony Van Dyck/Portrait Of Virginio Cesarini 1623.jpg,painting,Portrait Of Virginio Cesarini 1623,9
painting::Artists2/Anthony Van Dyck/Portrait Of Marchesa Elena Grimaldi Wife Of Marchese Nicola Cattaneo 1623.jpg,painting,Portrait Of Marchesa Elena Grimaldi Wife Of Marchese Nicola Cattaneo 1623,6
painting::Artists2/Anthony Van Dyck/Portrait Of Filippo Cattaneo Son Of Marchesa Elena Grimaldi 1623.jpg,painting,Portrait Of Filippo Cattaneo Son Of Marchesa Elena Grimaldi 1623,4
painting::Artists2/Anthony Van Dyck/Portrait Of Clelia Cattaneo Daughter Of Marchesa Elena Grimaldi 1623.jpg,painting,Portrait Of Clelia Cattaneo Daughter Of Marchesa Elena Grimaldi 1623,6
painting::Artists2/Anthony Van Dyck/Teresia Lady Shirley 1622.jpg,painting,Teresia Lady Shirley 1622,5
painting::Artists2/Anthony Van Dyck/George Gage With Two Men 1623.jpg,painting,George Gage With Two Men 1623,10
painting::Artists2/Anthony Van Dyck/Portrait Of A Noblewoman 1622.jpg,painting,Portrait Of A Noblewoman 1622,8
painting::Artists2/Anthony Van Dyck/Agostino Pallavicini.jpg,painting,Agostino Pallavicini,8
painting::Artists2/Anthony Van Dyck/Sir Robert Sherly 1622.jpg,painting,Sir Robert Sherly 1622,5
painting::Artists2/Anthony Van Dyck/Lucas Van Uffelen 1622.jpg,painting,Lucas Van Uffelen 1622,8
painting::Artists2/Anthony Van Dyck/Family Portrait.jpg,painting,Family Portrait,9
painting::Artists2/Anthony Van Dyck/Crucifixion.jpg,painting,Crucifixion,7
painting::Artists2/Anthony Van Dyck/Susanna And The Elders 1622.jpg,painting,Susanna And The Elders 1622,7
painting::Artists2/Anthony Van Dyck/Silenus Drunk.jpg,painting,Silenus Drunk,6
painting::Artists2/Anthony Van Dyck/Portrait Of A Flemish Lady 1621.jpg,painting,Portrait Of A Flemish Lady 1621,3
painting::Artists2/Anthony Van Dyck/Isabella Brandt 1621.jpg,painting,Isabella Brandt 1621,7
painting::Artists2/Anthony Van Dyck/Double Portrait Of The Painter Frans Snyders And His Wife.jpg,painting,Double Portrait Of The Painter Frans Snyders And His Wife,6
painting::Artists2/Anthony Van Dyck/Apostle Jude 1621.jpg,painting,Apostle Jude 1621,7
painting::Artists2/Anthony Van Dyck/The Lamentation 1620.jpg,painting,The Lamentation 1620,10
painting::Artists2/Diego Velazquez/Pablo De Valladolid 1637.jpg,painting,Pablo De Valladolid 1637,6
painting::Artists2/Diego Velazquez/Prince Baltasar Carlos With The Count Duke Of Olivares At The Royal Mews.jpg,painting,Prince Baltasar Carlos With The Count Duke Of Olivares At The Royal Mews,8
painting::Artists2/Diego Velazquez/Prince Balthasar Carlos Dressed As A Hunter 1636.jpg,painting,Prince Balthasar Carlos Dressed As A Hunter 1636,7
painting::Artists2/Diego Velazquez/A White Horse.jpg,painting,A White Horse,8
painting::Artists2/Diego Velazquez/The Surrender Of Breda 1635.jpg,painting,The Surrender Of Breda 1635,5
painting::Artists2/Diego Velazquez/Queen Isabel Of Bourbon Equestrian 1635.jpg,painting,Queen Isabel Of Bourbon Equestrian 1635,7
painting::Artists2/Diego Velazquez/St Anthony The Abbot And St Paul The First Hermit.jpg,painting,St Anthony The Abbot And St Paul The First Hermit,6
painting::Artists2/Diego Velazquez/Prince Balthasar Carlos On Horseback 1635.jpg,painting,Prince Balthasar Carlos On Horseback 1635,3
painting::Artists2/Diego Velazquez/Portrait Of The Sculptor Juan Martinez Montanes 1635.jpg,painting,Portrait Of The Sculptor Juan Martinez Montanes 1635,10
painting::Artists2/Diego Velazquez/Portrait Of Queen Margaret Of Austria 1635.jpg,painting,Portrait Of Queen Margaret Of Austria 1635,8
painting::Artists2/Diego Velazquez/Equestrian Portrait Of Philip Iv 1635.jpg,painting,Equestrian Portrait Of Philip Iv 1635,8
painting::Artists2/Diego Velazquez/Equestrian Portrait Of Philip Iii 1635.jpg,painting,Equestrian Portrait Of Philip Iii 1635,7
painting::Artists2/Diego Velazquez/A Young Lady.jpg,painting,A Young Lady,5
painting::Artists2/Diego Velazquez/A Spanish Gentleman Jos Nieto Chamberlain To Queen Mariana Of Austria Wife Of Philip Iv 1635.jpg,painting,A Spanish Gentleman Jos Nieto Chamberlain To Queen Mariana Of Austria Wife Of Philip Iv 1635,8
painting::Artists2/Diego Velazquez/Juan Mateos.jpg,painting,Juan Mateos,7
painting::Artists2/Diego Velazquez/Head Of A Stag 1634.jpg,painting,Head Of A Stag 1634,7
painting::Artists2/Diego Velazquez/Equestrian Portrait Of Don Gaspar De Guzmancount Duke Of Olivares 1634.jpg,painting,Equestrian Portrait Of Don Gaspar De Guzmancount Duke Of Olivares 1634,9
painting::Artists2/Diego Velazquez/The Jester Don Juan Of Austria 1633.jpg,painting,The Jester Don Juan Of Austria 1633,6
painting::Artists2/Diego Velazquez/Portrait Of A Lady 1633.jpg,painting,Portrait Of A Lady 1633,4
painting::Artists2/Diego Velazquez/Philip Iv King Of Spain.jpg,painting,Philip Iv King Of Spain,8
painting::Artists2/Diego Velazquez/Portrait Of Don Diego De Corral Y Arellano 1632.jpg,painting,Portrait Of Don Diego De Corral Y Arellano 1632,4
painting::Artists2/Diego Velazquez/Temptation Of St Thomas Aquinas.jpg,painting,Temptation Of St Thomas Aquinas,5
painting::Artists2/Diego Velazquez/Portrait Of Pedro De Barberana Y Aparregui 1632.jpg,painting,Portrait Of Pedro De Barberana Y Aparregui 1632,5
painting::Artists2/Diego Velazquez/Queen Isabella Of Spain Wife Of Philip Iv 1632.jpg,painting,Queen Isabella Of Spain Wife Of Philip Iv 1632,5
painting::Artists2/Diego Velazquez/Queen Isabel Standing 1632.jpg,painting,Queen Isabel Standing 1632,7
painting::Artists2/Diego Velazquez/Portrait Of Cardinal Infante Ferdinand Of Austria With Gun And Dog 1632.jpg,painting,Portrait Of Cardinal Infante Ferdinand Of Austria With Gun And Dog 1632,7
painting::Artists2/Diego Velazquez/Philip Iv Of Spain In Brown And Silver 1632.jpg,painting,Philip Iv Of Spain In Brown And Silver 1632,9
painting::Artists2/Diego Velazquez/Price Baltasar Carlos 1632.jpg,painting,Price Baltasar Carlos 1632,9
painting::Artists2/Diego Velazquez/King Philip Iv Of Spain 1632.jpg,painting,King Philip Iv Of Spain 1632,6
painting::Artists2/Diego Velazquez/Young Spanish Gentleman 1631.jpg,painting,Young Spanish Gentleman 1631,6
painting::Artists2/Diego Velazquez/Self Portrait.jpg,painting,Self Portrait,7
painting::Artists2/Diego Velazquez/A Sibyl 1631.jpg,painting,A Sibyl 1631,5
painting::Artists2/Diego Velazquez/Villa Medici In Rome Facade Of The Grotto Logia 1630.jpg,painting,Villa Medici In Rome Facade Of The Grotto Logia 1630,6
painting::Artists2/Diego Velazquez/Don Baltasar Carlos With A Dwarf 1632.jpg,painting,Don Baltasar Carlos With A Dwarf 1632,7
painting::Artists2/Diego Velazquez/The Infanta Maria Of Austria 1630.jpg,painting,The Infanta Maria Of Austria 1630,9
painting::Artists2/Diego Velazquez/Christ On The Cross 1632.jpg,painting,Christ On The Cross 1632,6
painting::Artists2/Diego Velazquez/Dona Antonia De Ipenarrieta Y Galdos And Her Son.jpg,painting,Dona Antonia De Ipenarrieta Y Galdos And Her Son,6
painting::Artists2/Diego Velazquez/The Gardens Of The Villa Medici In Rome 1630.jpg,painting,The Gardens Of The Villa Medici In Rome 1630,9
painting::Artists2/Diego Velazquez/The Forge Of Vulcan 1630.jpg,painting,The Forge Of Vulcan 1630,6
painting::Artists2/Diego Velazquez/The Buffoon Juan De Calabazas Calabacillas.jpg,painting,The Buffoon Juan De Calabazas Calabacillas,5
painting::Artists2/Diego Velazquez/Study For The Head Of Apollo 1630.jpg,painting,Study For The Head Of Apollo 1630,6
painting::Artists2/Diego Velazquez/Joseph S Bloody Coat Brough To Jacob 1630.jpg,painting,Joseph S Bloody Coat Brough To Jacob 1630,5
painting::Artists2/Diego Velazquez/Democritus 1629.jpg,painting,Democritus 1629,5
painting::Artists2/Diego Velazquez/Triumph Of Bacchus 1628.jpg,painting,Triumph Of Bacchus 1628,6
painting::Artists2/Diego Velazquez/Portrait Of A Man 1628.jpg,painting,Portrait Of A Man 1628,7
painting::Artists2/Diego Velazquez/Philip Iv In Armor.jpg,painting,Philip Iv In Armor,6
painting::Artists2/Diego Velazquez/Christ After The Flagellation Contemplated By The Christian Soul 1628.jpg,painting,Christ After The Flagellation Contemplated By The Christian Soul 1628,5
painting::Artists2/Diego Velazquez/Portrait Of Infante Don Carlos 1627.jpg,painting,Portrait Of Infante Don Carlos 1627,5
painting::Artists2/Diego Velazquez/Philip Iv Of Spain 1627.jpg,painting,Philip Iv Of Spain 1627,5
painting::Artists2/Diego Velazquez/Don Gaspde Guzman Count Of Olivares And Duke Of San Lucla Mayor.jpg,painting,Don Gaspde Guzman Count Of Olivares And Duke Of San Lucla Mayor,8
painting::Artists2/Diego Velazquez/Isabella Of Bourbon.jpg,painting,Isabella Of Bourbon,7
painting::Artists2/Diego Velazquez/Don Gaspde Guzman Count Of Oliveres And Duke Of San Lucla Mayor 1624.jpg,painting,Don Gaspde Guzman Count Of Oliveres And Duke Of San Lucla Mayor 1624,5
painting::Artists2/Diego Velazquez/Philip Iv 1624.jpg,painting,Philip Iv 1624,4
painting::Artists2/Diego Velazquez/Portrait Of The Count Duke Of Olivares 1624.jpg,painting,Portrait Of The Count Duke Of Olivares 1624,9
painting::Artists2/Diego Velazquez/A Young Man Self Portrait 1624.jpg,painting,A Young Man Self Portrait 1624,9
painting::Artists2/Diego Velazquez/The Waterseller Of Seville 1623.jpg,painting,The Waterseller Of Seville 1623,4
painting::Artists2/Diego Velazquez/Portrait Of A Young Man 1623.jpg,painting,Portrait Of A Young Man 1623,4
painting::Artists2/Diego Velazquez/Portrait Of A Cleric 1623.jpg,painting,Portrait Of A Cleric 1623,6
painting::Artists2/Diego Velazquez/Two Young Men Eating At A Humble Table.jpg,painting,Two Young Men Eating At A Humble Table,8
painting::Artists2/Matthias Stom/Young Man Reading By Candle Light.jpg,painting,Young Man Reading By Candle Light,7
painting::Artists2/Alonzo Cano/Immaculate Conception.jpg,painting,Immaculate Conception,7
painting::Artists2/Alonzo Cano/Eve 1666.jpg,painting,Eve 1666,7
painting::Artists2/Alonzo Cano/Vision Of St Anthony Of Padua 1662.jpg,painting,Vision Of St Anthony Of Padua 1662,5
painting::Artists2/Alonzo Cano/St John The Evangelist Giving Communion To The Virgin.jpg,painting,St John The Evangelist Giving Communion To The Virgin,4
painting::Artists2/Francisco De Zurbaran/St Hugh Of Cluny In The Refectory Of The Carthusians 1633.jpg,painting,St Hugh Of Cluny In The Refectory Of The Carthusians 1633,7
painting::Artists2/Francisco De Zurbaran/St Agatha 1633.jpg,painting,St Agatha 1633,3
painting::Artists2/Francisco De Zurbaran/Portrait Of Fra Zumel Francisco.jpg,painting,Portrait Of Fra Zumel Francisco,3
painting::Artists2/Francisco De Zurbaran/St Bartholomew Almost In Agony 1632.jpg,painting,St Bartholomew Almost In Agony 1632,7
painting::Artists2/Francisco De Zurbaran/Meditation Of St Francis 1632.jpg,painting,Meditation Of St Francis 1632,9
painting::Artists2/Francisco De Zurbaran/The Holy Face.jpg,painting,The Holy Face,4
painting::Artists2/Francisco De Zurbaran/Saint Margaret Dressed As A Shepherdess.jpg,painting,Saint Margaret Dressed As A Shepherdess,6
painting::Artists2/Francisco De Zurbaran/Apotheosis Of St Thomas Aquinas 1631.jpg,painting,Apotheosis Of St Thomas Aquinas 1631,7
painting::Artists2/Francisco De Zurbaran/Apostle St Andrew 1631.jpg,painting,Apostle St Andrew 1631,7
painting::Artists2/Francisco De Zurbaran/St Pierre Pascal Bishop Of Jaen.jpg,painting,St Pierre Pascal Bishop Of Jaen,9
painting::Artists2/Francisco De Zurbaran/The Young Virgin 1630.jpg,painting,The Young Virgin 1630,8
painting::Artists2/Francisco De Zurbaran/The Immaculate Conception 1630.jpg,painting,The Immaculate Conception 1630,6
painting::Artists2/Francisco De Zurbaran/Saint Lucy 1630.jpg,painting,Saint Lucy 1630,7
painting::Artists2/Francisco De Zurbaran/Vision Of St Peter Nolasco 1629.jpg,painting,Vision Of St Peter Nolasco 1629,8
painting::Artists2/Francisco De Zurbaran/The Death Of St Bonaventura 1629.jpg,painting,The Death Of St Bonaventura 1629,10
painting::Artists2/Francisco De Zurbaran/Birth Of The Virgin 1629.jpg,painting,Birth Of The Virgin 1629,6
painting::Artists2/Francisco De Zurbaran/Appearance Of St Peter To St Peter Nolasco 1629.jpg,painting,Appearance Of St Peter To St Peter Nolasco 1629,8
painting::Artists2/Francisco De Zurbaran/Beato Serapio 1628.jpg,painting,Beato Serapio 1628,8
painting::Artists2/Francisco De Zurbaran/St Gregory 1627.jpg,painting,St Gregory 1627,4
painting::Artists2/Francisco De Zurbaran/Christ On The Cross 1627.jpg,painting,Christ On The Cross 1627,3
painting::Artists2/Gian Lorenzo Bernini/Pope Urban Viii.jpg,painting,Pope Urban Viii,8
painting::Artists2/Gian Lorenzo Bernini/Cardinal Scipione Borghese.jpg,painting,Cardinal Scipione Borghese,10
painting::Artists2/Gian Lorenzo Bernini/Portrait Of A Young Man 1630.jpg,painting,Portrait Of A Young Man 1630,3
painting::Artists2/Gian Lorenzo Bernini/Portrait Of A Man With A Moustache Supposed Self Portrait.jpg,painting,Portrait Of A Man With A Moustache Supposed Self Portrait,3
painting::Artists2/Gian Lorenzo Bernini/Portrait Of A Man With A Moustache.jpg,painting,Portrait Of A Man With A Moustache,3
painting::Artists2/Gian Lorenzo Bernini/Bust Of Cardinal Scipione Borghese.jpg,painting,Bust Of Cardinal Scipione Borghese,10
painting::Artists2/Gian Lorenzo Bernini/Saint Andrew And Saint Thomas.jpg,painting,Saint Andrew And Saint Thomas,6
painting::Artists2/Gian Lorenzo Bernini/St Bibiana 1626.jpg,painting,St Bibiana 1626,6
painting::Artists2/Gian Lorenzo Bernini/David With The Head Of Goliath.jpg,painting,David With The Head Of Goliath,6
painting::Artists2/Gian Lorenzo Bernini/Apollo And Daphne 1625.jpg,painting,Apollo And Daphne 1625,6
painting::Artists2/Gian Lorenzo Bernini/Self Portrait As A Young Man 1623 1.jpg,painting,Self Portrait As A Young Man 1623 1,5
painting::Artists2/Gian Lorenzo Bernini/Rape Of Proserpine 1622.jpg,painting,Rape Of Proserpine 1622,7
painting::Artists2/Gian Lorenzo Bernini/Portrait Bust Of Pedro De Foix Montoya.jpg,painting,Portrait Bust Of Pedro De Foix Montoya,6
painting::Artists2/Gian Lorenzo Bernini/David 1624.jpg,painting,David 1624,7
painting::Artists2/Gian Lorenzo Bernini/Bust Of Pope Gregory Xv.jpg,painting,Bust Of Pope Gregory Xv,7
painting::Artists2/Gian Lorenzo Bernini/Torso Of Neptune.jpg,painting,Torso Of Neptune,8
painting::Artists2/Gian Lorenzo Bernini/Aeneas And Anchises 1619.jpg,painting,Aeneas And Anchises 1619,7
painting::Artists2/Gian Lorenzo Bernini/Bust Of Camilla Barberini Nee Barbadori 1618 1.jpg,painting,Bust Of Camilla Barberini Nee Barbadori 1618 1,4
painting::Artists2/Gian Lorenzo Bernini/Bacchanal A Faun Teased By Children 1617.jpg,painting,Bacchanal A Faun Teased By Children 1617,7
painting::Artists2/Gian Lorenzo Bernini/Portrait Of A Young Man Self Portrait.jpg,painting,Portrait Of A Young Man Self Portrait,3
painting::Artists2/Le Nain Brothers/Birth Of The Virgin.jpg,painting,Birth Of The Virgin,9
painting::Artists2/Le Nain Brothers/The Musical Meeting.jpg,painting,The Musical Meeting,11
painting::Artists2/Le Nain Brothers/The Peasant S Meal 1642.jpg,painting,The Peasant S Meal 1642,7
painting::Artists2/Le Nain Brothers/The Happy Family 1642.jpg,painting,The Happy Family 1642,8
painting::Artists2/Le Nain Brothers/The Family Meal 1642.jpg,painting,The Family Meal 1642,7
painting::Artists2/Le Nain Brothers/Country Interior 1642.jpg,painting,Country Interior 1642,7
painting::Artists2/Le Nain Brothers/Venus In Vulcan S Forge 1641.jpg,painting,Venus In Vulcan S Forge 1641,11
painting::Artists2/Le Nain Brothers/The Cart 1641.jpg,painting,The Cart 1641,9
painting::Artists2/Le Nain Brothers/Small Card Players 1.jpg,painting,Small Card Players 1,8
painting::Artists2/Le Nain Brothers/Two Girls.jpg,painting,Two Girls,9
painting::Artists2/Le Nain Brothers/Adoration Of The Shepherds.jpg,painting,Adoration Of The Shepherds,5
painting::Artists2/Le Nain Brothers/The Family Of The Peasants.jpg,painting,The Family Of The Peasants,7
painting::Artists2/Le Nain Brothers/Landscape With An Old Woman.jpg,painting,Landscape With An Old Woman,9
painting::Artists2/Le Nain Brothers/Family Of Milk Seller.jpg,painting,Family Of Milk Seller,8
painting::Artists2/Le Nain Brothers/Country Interior With The Young Player Of Flageolet.jpg,painting,Country Interior With The Young Player Of Flageolet,6
painting::Artists2/Le Nain Brothers/Four Figures At Table.jpg,painting,Four Figures At Table,6
painting::Artists2/Le Nain Brothers/Bacchus And Ariadne.jpg,painting,Bacchus And Ariadne,10
painting::Artists2/Le Nain Brothers/Allegory Of Victory.jpg,painting,Allegory Of Victory,6
painting::Artists2/Anthony Van Dyck/The Capture Of Christ 1620.jpg,painting,The Capture Of Christ 1620,7
painting::Artists2/Anthony Van Dyck/Snyders.jpg,painting,Snyders,3
painting::Artists2/Anthony Van Dyck/Samson And Delilah 1620.jpg,painting,Samson And Delilah 1620,8
painting::Artists2/Anthony Van Dyck/Portrait Of Susanna Fourment And Her Daughter 1620.jpg,painting,Portrait Of Susanna Fourment And Her Daughter 1620,9
painting::Artists2/Anthony Van Dyck/Portrait Of Sir Thomas Chaloner 1620.jpg,painting,Portrait Of Sir Thomas Chaloner 1620,7
painting::Artists2/Anthony Van Dyck/Portrait Of Nicolaes Van Der Borght.jpg,painting,Portrait Of Nicolaes Van Der Borght,5
painting::Artists2/Anthony Van Dyck/Portrait Of Cornelis Van Der Geest.jpg,painting,Portrait Of Cornelis Van Der Geest,7
painting::Artists2/Anthony Van Dyck/Mozes And The Brass Snake 1620.jpg,painting,Mozes And The Brass Snake 1620,6
painting::Artists2/Anthony Van Dyck/Margareta Snyders.jpg,painting,Margareta Snyders,4
painting::Artists2/Anthony Van Dyck/Emperor Theodosius Forbidden By St Ambrose To Enter Milan Cathedral 1620.jpg,painting,Emperor Theodosius Forbidden By St Ambrose To Enter Milan Cathedral 1620,7
painting::Artists2/Anthony Van Dyck/Emperor Charles V On Horseback 1620.jpg,painting,Emperor Charles V On Horseback 1620,7
painting::Artists2/Anthony Van Dyck/Crowning With Thorns 1620.jpg,painting,Crowning With Thorns 1620,8
painting::Artists2/Anthony Van Dyck/An Apostle With Folded Hands 1620.jpg,painting,An Apostle With Folded Hands 1620,9
painting::Artists2/Anthony Van Dyck/Studies Of A Man0S Head.jpg,painting,Studies Of A Man0S Head,8
painting::Artists2/Anthony Van Dyck/Young Woman With A Child 1618.jpg,painting,Young Woman With A Child 1618,10
painting::Artists2/Anthony Van Dyck/The Penitent Apostle Peter 1618.jpg,painting,The Penitent Apostle Peter 1618,8
painting::Artists2/Anthony Van Dyck/St Martin Dividing His Cloak.jpg,painting,St Martin Dividing His Cloak,7
painting::Artists2/Anthony Van Dyck/Head Of A Robber 1618.jpg,painting,Head Of A Robber 1618,9
painting::Artists2/Anthony Van Dyck/An Apostle.jpg,painting,An Apostle,5
painting::Artists2/Anthony Van Dyck/Abraham And Isaac.jpg,painting,Abraham And Isaac,12
painting::Artists2/Diego Velazquez/Portrait Of Don Luis De Gongora Y Argote 1622.jpg,painting,Portrait Of Don Luis De Gongora Y Argote 1622,7
painting::Artists2/Diego Velazquez/Portrait Of A Man With A Goatee 1622.jpg,painting,Portrait Of A Man With A Goatee 1622,6
painting::Artists2/Diego Velazquez/The Virgin Appearing To St Ildephonsus And Giving Him A Robe 1620.jpg,painting,The Virgin Appearing To St Ildephonsus And Giving Him A Robe 1620,7
painting::Artists2/Diego Velazquez/The Lunch 1620.jpg,painting,The Lunch 1620,6
painting::Artists2/Diego Velazquez/Supper At Emmaus 1620.jpg,painting,Supper At Emmaus 1620,6
painting::Artists2/Diego Velazquez/St Paul.jpg,painting,St Paul,6
painting::Artists2/Diego Velazquez/Saint Thomas 1620.jpg,painting,Saint Thomas 1620,6
painting::Artists2/Diego Velazquez/Saint Paul 1620.jpg,painting,Saint Paul 1620,5
painting::Artists2/Diego Velazquez/Madre Maria Jeronima De La Fuente 1620.jpg,painting,Madre Maria Jeronima De La Fuente 1620,4
painting::Artists2/Diego Velazquez/Don Cristobal Suarez De Ribera 1620.jpg,painting,Don Cristobal Suarez De Ribera 1620,6
painting::Artists2/Diego Velazquez/Christ In The House Of Mary And Martha.jpg,painting,Christ In The House Of Mary And Martha,8
painting::Artists2/Diego Velazquez/The Immaculate Conception.jpg,painting,The Immaculate Conception,7
painting::Artists2/Diego Velazquez/Saint John At Patmos.jpg,painting,Saint John At Patmos,7
painting::Artists2/Diego Velazquez/Adoration Of The Kings 1619.jpg,painting,Adoration Of The Kings 1619,8
painting::Artists2/Diego Velazquez/Kitchen Scene With The Supper In Emmaus 1618.jpg,painting,Kitchen Scene With The Supper In Emmaus 1618,7
painting::Artists2/Diego Velazquez/Head Of A Girl 1618.jpg,painting,Head Of A Girl 1618,3
painting::Artists2/Diego Velazquez/Breakfast.jpg,painting,Breakfast,7
painting::Artists2/Diego Velazquez/An Old Woman Cooking Eggs 1618.jpg,painting,An Old Woman Cooking Eggs 1618,9
painting::Artists2/Diego Velazquez/Head Of A Man.jpg,painting,Head Of A Man,4
painting::Artists2/Matthias Stom/St Gregory.jpg,painting,St Gregory,8
painting::Artists2/Matthias Stom/St Ambrose.jpg,painting,St Ambrose,9
painting::Artists2/Matthias Stom/Sacrifice Of Isaac.jpg,painting,Sacrifice Of Isaac,9
painting::Artists2/Matthias Stom/Healing Of Tobit.jpg,painting,Healing Of Tobit,6
painting::Artists2/Matthias Stom/St Jerome.jpg,painting,St Jerome,7
painting::Artists2/Matthias Stom/Old Woman With A Candle.jpg,painting,Old Woman With A Candle,5
painting::Artists2/Matthias Stom/Esau And Jacob.jpg,painting,Esau And Jacob,7
painting::Artists2/Matthias Stom/Mucius Scaevola In The Presence Of Lars Porsenna.jpg,painting,Mucius Scaevola In The Presence Of Lars Porsenna,6
painting::Artists2/Matthias Stom/Mucius Scaevola.jpg,painting,Mucius Scaevola,8
painting::Artists2/Matthias Stom/The Lutenist And Flautist.jpg,painting,The Lutenist And Flautist,6
painting::Artists2/Matthias Stom/The Adoration Of The Shepherds.jpg,painting,The Adoration Of The Shepherds,5
painting::Artists2/Matthias Stom/Samson And Delilah.jpg,painting,Samson And Delilah,7
painting::Artists2/Matthias Stom/Sarah Leading Hagar To Abraham 1639.jpg,painting,Sarah Leading Hagar To Abraham 1639,9
painting::Artists2/Matthias Stom/Christ Crowned With Thorns.jpg,painting,Christ Crowned With Thorns,6
painting::Artists2/Matthias Stom/The Adoration Of The Magi.jpg,painting,The Adoration Of The Magi,9
painting::Artists2/Matthias Stom/Christ Before Caiaphas.jpg,painting,Christ Before Caiaphas,5
painting::Artists2/Matthias Stom/The Evangelists St Mark And St Luke.jpg,painting,The Evangelists St Mark And St Luke,7
painting::Artists2/Matthias Stom/Saul And The Witch Of Endor.jpg,painting,Saul And The Witch Of Endor,7
painting::Artists2/Matthias Stom/The Incredulity Of St Thomas.jpg,painting,The Incredulity Of St Thomas,4
painting::Artists2/Alonzo Cano/St Bernard And The Virgin.jpg,painting,St Bernard And The Virgin,10
painting::Artists2/Alonzo Cano/Immaculate Conception 2.jpg,painting,Immaculate Conception 2,13
painting::Artists2/Alonzo Cano/Maria.jpg,painting,Maria,8
painting::Artists2/Alonzo Cano/Immaculate Conception 1648.jpg,painting,Immaculate Conception 1648,5
painting::Artists2/Alonzo Cano/St Isidore Saves A Child That Had Fallen In A Well.jpg,painting,St Isidore Saves A Child That Had Fallen In A Well,6
painting::Artists2/Alonzo Cano/St Vincent Ferrer Preaching.jpg,painting,St Vincent Ferrer Preaching,7
painting::Artists2/Alonzo Cano/Education Of The Virgin.jpg,painting,Education Of The Virgin,8
painting::Artists2/Alonzo Cano/St John The Evangelist At Patmos.jpg,painting,St John The Evangelist At Patmos,7
painting::Artists2/Alonzo Cano/Ideal Portrait Of A Spanish King.jpg,painting,Ideal Portrait Of A Spanish King,9
painting::Artists2/Alonzo Cano/Descent Into Limbo.jpg,painting,Descent Into Limbo,3
painting::Artists2/Alonzo Cano/Kings Of The Visigoths.jpg,painting,Kings Of The Visigoths,12
painting::Artists2/Alonzo Cano/Noli Me Tangere.jpg,painting,Noli Me Tangere,7
painting::Artists2/Alonzo Cano/The Crucifixion 1638.jpg,painting,The Crucifixion 1638,4
painting::Artists2/Alonzo Cano/St John The Evangelist And The Poisoned Cup.jpg,painting,St John The Evangelist And The Poisoned Cup,8
painting::Artists2/Alonzo Cano/St James The Greater.jpg,painting,St James The Greater,7
painting::Artists2/Alonzo Cano/Saint John The Evangelist S Vision Of Jerusalem 1635.jpg,painting,Saint John The Evangelist S Vision Of Jerusalem 1635,8
painting::Artists2/Alonzo Cano/St John The Baptist 1634.jpg,painting,St John The Baptist 1634,6
painting::Artists2/Alonzo Cano/San Francisco De Borja Saint Francis Borgia 1624.jpg,painting,San Francisco De Borja Saint Francis Borgia 1624,8
painting::Artists2/Alonzo Cano/Inmaculate Conception.jpg,painting,Inmaculate Conception,5
painting::Artists2/Johannes Moreelse/Heraclitus 1630 0.jpg,painting,Heraclitus 1630 0,6
painting::Artists2/Nicolas Tournier/Montb Liard.jpg,painting,Montb Liard,7
painting::Artists2/Hercules Seghers/Rocky Landscape.jpg,painting,Rocky Landscape,6
painting::Artists2/Pietro Da Cortona/Virgin And Child With Saints.jpg,painting,Virgin And Child With Saints,5
painting::Artists2/Pietro Da Cortona/The Copper Age.jpg,painting,The Copper Age,7
painting::Artists2/Nicolas Poussin/Landscape With Diogenes.jpg,painting,Landscape With Diogenes,7
painting::Artists2/Nicolas Poussin/Landscape With St Matthew And The Angel.jpg,painting,Landscape With St Matthew And The Angel,8
painting::Artists2/Jusepe De Ribera/St Jerome 1644.jpg,painting,St Jerome 1644,9
painting::Artists2/Adriaen Van De Venne/Allegory Depicting The Pacification Of Ghent.jpg,painting,Allegory Depicting The Pacification Of Ghent,3
painting::Artists2/Adriaen Van De Venne/Dance Of Death.jpg,painting,Dance Of Death,4
painting::Artists2/Adriaen Van De Venne/Allegory Of Poverty.jpg,painting,Allegory Of Poverty,3
