node_id,node_type,label,degree
painting::Artists2/Albrecht Durer/Christ Before Caiaphas 1504.jpg,painting,Christ Before Caiaphas 1504,3
painting::Artists2/Albrecht Durer/Portrait Of An Eighteen Year Old Man.jpg,painting,Portrait Of An Eighteen Year Old Man,1
painting::Artists2/Albrecht Durer/Portrait Of A Woman Creszentia Pirckheimer.jpg,painting,Portrait Of A Woman Creszentia Pirckheimer,1
painting::Artists2/Albrecht Durer/The Adoration Of The Magi.jpg,painting,The Adoration Of The Magi,2
painting::Artists2/Albrecht Durer/Portrait Of A Young Woman.jpg,painting,Portrait Of A Young Woman,1
painting::Artists2/Albrecht Durer/Male Nude Apollo Poynter.jpg,painting,Male Nude Apollo Poynter,2
painting::Artists2/Albrecht Durer/Venus On A Dolphin.jpg,painting,Venus On A Dolphin,2
painting::Artists2/Albrecht Durer/Adam And Eve 1504 1.jpg,painting,Adam And Eve 1504 1,2
painting::Artists2/Albrecht Durer/The Dead Christ With The Crown Of Thorns.jpg,painting,The Dead Christ With The Crown Of Thorns,2
painting::Artists2/Albrecht Durer/Adam And Eve 1504.jpg,painting,Adam And Eve 1504,2
painting::Artists2/Albrecht Durer/Iris.jpg,painting,Iris,1
painting::Artists2/Albrecht Durer/Head Of A Suffering Man.jpg,painting,Head Of A Suffering Man,1
painting::Artists2/Albrecht Durer/Virgin Suckling The Child 1503.jpg,painting,Virgin Suckling The Child 1503,2
painting::Artists2/Albrecht Durer/Three Studies Of A Helmet.jpg,painting,Three Studies Of A Helmet,1
painting::Artists2/Albrecht Durer/Portrait Of William Pirckheimer 1503.jpg,painting,Portrait Of William Pirckheimer 1503,1
painting::Artists2/Albrecht Durer/The Visitation 1503.jpg,painting,The Visitation 1503,2
painting::Artists2/Albrecht Durer/Paumgartner Altar.jpg,painting,Paumgartner Altar,2
painting::Artists2/Albrecht Durer/Nemesis The Great Fortune 1503.jpg,painting,Nemesis The Great Fortune 1503,1
painting::Artists2/Albrecht Durer/Madonna With The Many Animals 1503.jpg,painting,Madonna With The Many Animals 1503,3
painting::Artists2/Albrecht Durer/Madonna On A Grassy Bench 1503.jpg,painting,Madonna On A Grassy Bench 1503,2
painting::Artists2/Albrecht Durer/Lamentation For Christ 1503.jpg,painting,Lamentation For Christ 1503,4
painting::Artists2/Albrecht Durer/Head Of A Stag.jpg,painting,Head Of A Stag,1
painting::Artists2/Albrecht Durer/Coat Of Arms With A Skull 1503.jpg,painting,Coat Of Arms With A Skull 1503,1
painting::Artists2/Albrecht Durer/Great Piece Of Turf Study Of Weeds 1503.jpg,painting,Great Piece Of Turf Study Of Weeds 1503,1
painting::Artists2/Albrecht Durer/Christ Among The Doctors In The Temple 1503.jpg,painting,Christ Among The Doctors In The Temple 1503,2
painting::Artists2/Albrecht Durer/A Life Of The Virgin 1503.jpg,painting,A Life Of The Virgin 1503,2
painting::Artists2/Albrecht Durer/Violet Bouquet.jpg,painting,Violet Bouquet,1
painting::Artists2/Albrecht Durer/Study To A Large Fortune.jpg,painting,Study To A Large Fortune,2
painting::Artists2/Albrecht Durer/Philosophia Personification Of Philosophy.jpg,painting,Philosophia Personification Of Philosophy,2
painting::Artists2/Albrecht Durer/Nude Woman With The Zodiac.jpg,painting,Nude Woman With The Zodiac,1
painting::Artists2/Albrecht Durer/Horse Final Death.jpg,painting,Horse Final Death,4
painting::Artists2/Albrecht Durer/A Young Hare.jpg,painting,A Young Hare,1
painting::Artists2/Albrecht Durer/The Annunciation 1502.jpg,painting,The Annunciation 1502,4
painting::Artists2/Lucas Cranach The Elder/St Catherine.jpg,painting,St Catherine,2
painting::Artists2/Lucas Cranach The Elder/Salome With The Head Of St John The Baptist.jpg,painting,Salome With The Head Of St John The Baptist,1
painting::Artists2/Lucas Cranach The Elder/Nicholaus Gallus A Lutheran Theologian And Reformer.jpg,painting,Nicholaus Gallus A Lutheran Theologian And Reformer,1
painting::Artists2/Lucas Cranach The Elder/Christ As Savior With Martin Luther.jpg,painting,Christ As Savior With Martin Luther,6
painting::Artists2/Lucas Cranach The Elder/Judith.jpg,painting,Judith,2
painting::Artists2/Lucas Cranach The Elder/Charity.jpg,painting,Charity,1
painting::Artists2/Lucas Cranach The Elder/Lucretia Committing Suicide 1550 1.jpg,painting,Lucretia Committing Suicide 1550 1,1
painting::Artists2/Lucas Cranach The Elder/Self Portrait Of Lucas Cranach The Elder 1550.jpg,painting,Self Portrait Of Lucas Cranach The Elder 1550,2
painting::Artists2/Lucas Cranach The Elder/The Procuress 1548.jpg,painting,The Procuress 1548,2
painting::Artists2/Lucas Cranach The Elder/The Last Supper 1547.jpg,painting,The Last Supper 1547,3
painting::Artists2/Lucas Cranach The Elder/The Fountain Of Youth 1546.jpg,painting,The Fountain Of Youth 1546,1
painting::Artists2/Lucas Cranach The Elder/Hunt In Honour Of Charles V At The Castle Of Torgau 1544.jpg,painting,Hunt In Honour Of Charles V At The Castle Of Torgau 1544,2
painting::Artists2/Lucas Cranach The Elder/Albrecht Brandenburg.jpg,painting,Albrecht Brandenburg,1
painting::Artists2/Lucas Cranach The Elder/Portraits Of Martin Luther And Philipp Melanchthon 1543.jpg,painting,Portraits Of Martin Luther And Philipp Melanchthon 1543,3
painting::Artists2/Lucas Cranach The Elder/Portrait Of Philipp Melanchthon 1543.jpg,painting,Portrait Of Philipp Melanchthon 1543,2
painting::Artists2/Lucas Cranach The Elder/Portrait Of Martin Luther 1543 1.jpg,painting,Portrait Of Martin Luther 1543 1,3
painting::Artists2/Lucas Cranach The Elder/Portrait Of Martin Luther 1543.jpg,painting,Portrait Of Martin Luther 1543,3
painting::Artists2/Lucas Cranach The Elder/Heracles And Omphale.jpg,painting,Heracles And Omphale,1
painting::Artists2/Lucas Cranach The Elder/Old Man And Young Woman.jpg,painting,Old Man And Young Woman,1
painting::Artists2/Lucas Cranach The Elder/Martin Luther 1.jpg,painting,Martin Luther 1,3
painting::Artists2/Lucas Cranach The Elder/Venus And Cupid 1540 1.jpg,painting,Venus And Cupid 1540 1,3
painting::Artists2/Lucas Cranach The Elder/The Nymph Of The Spring.jpg,painting,The Nymph Of The Spring,1
painting::Artists2/Lucas Cranach The Elder/The Judgement Of Paris 1540.jpg,painting,The Judgement Of Paris 1540,3
painting::Artists2/Lucas Cranach The Elder/The Deer Hunting 1540.jpg,painting,The Deer Hunting 1540,2
painting::Artists2/Lucas Cranach The Elder/Madonna And Child 1540.jpg,painting,Madonna And Child 1540,2
painting::Artists2/Albrecht Durer/Scheibenriß Tafelnde Society And Death.jpg,painting,Scheibenriß Tafelnde Society And Death,2
painting::Artists2/Albrecht Durer/Male Nude With A Glass And Snake Asclepius.jpg,painting,Male Nude With A Glass And Snake Asclepius,2
painting::Artists2/Albrecht Durer/Study Journal Naked Couple And The Devil.jpg,painting,Study Journal Naked Couple And The Devil,4
painting::Artists2/Albrecht Durer/Hercules And The Birds Symphalischen.jpg,painting,Hercules And The Birds Symphalischen,1
painting::Artists2/Albrecht Durer/Doomsday.jpg,painting,Doomsday,4
painting::Artists2/Albrecht Durer/Angel Fair.jpg,painting,Angel Fair,3
painting::Artists2/Albrecht Durer/Witch Riding Backwards On A Goat 1500.jpg,painting,Witch Riding Backwards On A Goat 1500,2
painting::Artists2/Albrecht Durer/Self Portrait At The Age Of Twenty Eight 1500.jpg,painting,Self Portrait At The Age Of Twenty Eight 1500,2
painting::Artists2/Albrecht Durer/Portrait Of A Young Man 1500.jpg,painting,Portrait Of A Young Man 1500,1
painting::Artists2/Albrecht Durer/Nuremberg Woman Dressed For Church 1500.jpg,painting,Nuremberg Woman Dressed For Church 1500,1
painting::Artists2/Albrecht Durer/Man Of Sorrows With Hands Raised 1500.jpg,painting,Man Of Sorrows With Hands Raised 1500,2
painting::Artists2/Albrecht Durer/Illustration To Revelationes Sancte Birgitte 1500 2.jpg,painting,Illustration To Revelationes Sancte Birgitte 1500 2,2
painting::Artists2/Albrecht Durer/Coat Of Arms With Lion And Rooster 1500.jpg,painting,Coat Of Arms With Lion And Rooster 1500,1
painting::Artists2/Albrecht Durer/A Nuremberg Costume Study 1500.jpg,painting,A Nuremberg Costume Study 1500,2
painting::Artists2/Albrecht Durer/Astronomer 1500.jpg,painting,Astronomer 1500,2
painting::Artists2/Albrecht Durer/Illustration To Revelationes Sancte Birgitte 1500.jpg,painting,Illustration To Revelationes Sancte Birgitte 1500,2
painting::Artists2/Albrecht Durer/Illustration To Revelationes Sancte Birgitte 1500 1.jpg,painting,Illustration To Revelationes Sancte Birgitte 1500 1,2
painting::Artists2/Albrecht Durer/Sylvan Men With Heraldic Shields 1499.jpg,painting,Sylvan Men With Heraldic Shields 1499,1
painting::Artists2/Albrecht Durer/Studies By Two Riders.jpg,painting,Studies By Two Riders,1
painting::Artists2/Albrecht Durer/St Margaret.jpg,painting,St Margaret,2
painting::Artists2/Albrecht Durer/St Sebastian At The Column 1499.jpg,painting,St Sebastian At The Column 1499,2
painting::Artists2/Albrecht Durer/Sol Justitiae 1499.jpg,painting,Sol Justitiae 1499,3
painting::Artists2/Albrecht Durer/Portrait Of St Sebastian With An Arrow 1499.jpg,painting,Portrait Of St Sebastian With An Arrow 1499,2
painting::Artists2/Albrecht Durer/Portrait Of Oswolt Krel 1499.jpg,painting,Portrait Of Oswolt Krel 1499,1
painting::Artists2/Albrecht Durer/Portrait Of Felicitas Tucher 1499.jpg,painting,Portrait Of Felicitas Tucher 1499,1
painting::Artists2/Albrecht Durer/Hans Tucher 1499.jpg,painting,Hans Tucher 1499,1
painting::Artists2/Albrecht Durer/Young Couple Threatened By Death Promenade.jpg,painting,Young Couple Threatened By Death Promenade,1
painting::Artists2/Albrecht Durer/Bath Of Men.jpg,painting,Bath Of Men,1
painting::Artists2/Albrecht Durer/The Young Peasant And His Wife.jpg,painting,The Young Peasant And His Wife,1
painting::Artists2/Albrecht Durer/Knight On Horseback.jpg,painting,Knight On Horseback,1
painting::Artists2/Albrecht Durer/Combined Coat Of Arms Of The Tucher And Rieter Families 1499.jpg,painting,Combined Coat Of Arms Of The Tucher And Rieter Families 1499,1
painting::Artists2/Albrecht Durer/Portrait Of Elsbeth Tucher 1499.jpg,painting,Portrait Of Elsbeth Tucher 1499,1
painting::Artists2/Albrecht Durer/Title Page To The Second Latin Edition Of 1511 1498.jpg,painting,Title Page To The Second Latin Edition Of 1511 1498,2
painting::Artists2/Albrecht Durer/Title Page To The Edition Of 1498 1498.jpg,painting,Title Page To The Edition Of 1498 1498,1
painting::Artists2/Albrecht Durer/The Whore Of Baylon 1498.jpg,painting,The Whore Of Baylon 1498,3
painting::Artists2/Albrecht Durer/The Temptation Of The Idler 1498.jpg,painting,The Temptation Of The Idler 1498,3
painting::Artists2/Albrecht Durer/The Seven Trumpets Are Given To The Angels 1498.jpg,painting,The Seven Trumpets Are Given To The Angels 1498,3
painting::Artists2/Albrecht Durer/The Sea Monster And The Beast With The Lamb S Horn 1498.jpg,painting,The Sea Monster And The Beast With The Lamb S Horn 1498,4
painting::Artists2/Albrecht Durer/The Martyrdom Of St John The Evangelist 1498.jpg,painting,The Martyrdom Of St John The Evangelist 1498,3
painting::Artists2/Albrecht Durer/The Four Horsemen Of The Apocalypse Death Famine Pestilence And War 1498.jpg,painting,The Four Horsemen Of The Apocalypse Death Famine Pestilence And War 1498,4
painting::Artists2/Albrecht Durer/The Crucifixion 1498.jpg,painting,The Crucifixion 1498,4
painting::Artists2/Albrecht Durer/The Battle Of The Angels 1498.jpg,painting,The Battle Of The Angels 1498,3
painting::Artists2/Albrecht Durer/The Angel With The Key To The Bottomless Pit 1498.jpg,painting,The Angel With The Key To The Bottomless Pit 1498,2
painting::Artists2/Albrecht Durer/The Adoration Of The Lamb And The Hymn Of The Chosen 1498.jpg,painting,The Adoration Of The Lamb And The Hymn Of The Chosen 1498,3
painting::Artists2/Albrecht Durer/St John Devouring The Book From The Apocalypse 1498.jpg,painting,St John Devouring The Book From The Apocalypse 1498,2
painting::Artists2/Lucas Cranach The Elder/Feast Of Herod 1539.jpg,painting,Feast Of Herod 1539,1
painting::Artists2/Lucas Cranach The Elder/The Crucifixion With The Converted Centurion 1538 1.jpg,painting,The Crucifixion With The Converted Centurion 1538 1,4
painting::Artists2/Lucas Cranach The Elder/The Crucifixion With The Converted Centurion 1538.jpg,painting,The Crucifixion With The Converted Centurion 1538,4
painting::Artists2/Lucas Cranach The Elder/Lucretia 1538.jpg,painting,Lucretia 1538,1
painting::Artists2/Lucas Cranach The Elder/Lamentation 1538.jpg,painting,Lamentation 1538,3
painting::Artists2/Lucas Cranach The Elder/Adam And Eve 1538 1.jpg,painting,Adam And Eve 1538 1,6
painting::Artists2/Lucas Cranach The Elder/Judith With The Head Of Holofernes 1.jpg,painting,Judith With The Head Of Holofernes 1,2
painting::Artists2/Lucas Cranach The Elder/Flagellation Of Christ 1538.jpg,painting,Flagellation Of Christ 1538,3
painting::Artists2/Lucas Cranach The Elder/The Old Man In Love 1537.jpg,painting,The Old Man In Love 1537,1
painting::Artists2/Lucas Cranach The Elder/Christ Carrying The Cross 1538.jpg,painting,Christ Carrying The Cross 1538,4
painting::Artists2/Lucas Cranach The Elder/Philipp Melanchthon 1537.jpg,painting,Philipp Melanchthon 1537,2
painting::Artists2/Lucas Cranach The Elder/John Duke Of Saxony.jpg,painting,John Duke Of Saxony,1
painting::Artists2/Lucas Cranach The Elder/Arrest Of Christ 1538.jpg,painting,Arrest Of Christ 1538,3
painting::Artists2/Lucas Cranach The Elder/Johannes Bugenhagen 1537.jpg,painting,Johannes Bugenhagen 1537,2
painting::Artists2/Lucas Cranach The Elder/Heracles And Omphale 1537.jpg,painting,Heracles And Omphale 1537,1
painting::Artists2/Lucas Cranach The Elder/Fall Of Man 1537.jpg,painting,Fall Of Man 1537,6
painting::Artists2/Lucas Cranach The Elder/Allegory Of Justice 1537.jpg,painting,Allegory Of Justice 1537,1
painting::Artists2/Lucas Cranach The Elder/The Crucifixion With The Converted Centurion 1536.jpg,painting,The Crucifixion With The Converted Centurion 1536,4
painting::Artists2/Lucas Cranach The Elder/Paradise 1536.jpg,painting,Paradise 1536,7
painting::Artists2/Lucas Cranach The Elder/Georg Der Bärtige Duke Of Saxony 1.jpg,painting,Georg Der Bärtige Duke Of Saxony 1,1
painting::Artists2/Lucas Cranach The Elder/Georg Der Bärtige Duke Of Saxony.jpg,painting,Georg Der Bärtige Duke Of Saxony,1
painting::Artists2/Lucas Cranach The Elder/Three Princesses Of Saxony Sibylla Emilia And Sidonia Daughters Of Duke Heinrich Of Frommen.jpg,painting,Three Princesses Of Saxony Sibylla Emilia And Sidonia Daughters Of Duke Heinrich Of Frommen,1
painting::Artists2/Lucas Cranach The Elder/The Three Graces 1535.jpg,painting,The Three Graces 1535,1
painting::Artists2/Lucas Cranach The Elder/Reformators.jpg,painting,Reformators,3
painting::Artists2/Lucas Cranach The Elder/John Frederick The Magnanimous Elector Of Saxony 1535.jpg,painting,John Frederick The Magnanimous Elector Of Saxony 1535,2
painting::Artists2/Lucas Cranach The Elder/Venus And Cupid 1534.jpg,painting,Venus And Cupid 1534,3
painting::Artists2/Lucas Cranach The Elder/The Nymph Of The Fountain 1534.jpg,painting,The Nymph Of The Fountain 1534,1
painting::Artists2/Lucas Cranach The Elder/Portrait Of A Saxon Noblewoman 1534.jpg,painting,Portrait Of A Saxon Noblewoman 1534,1
painting::Artists2/Lucas Cranach The Elder/Charity 1534.jpg,painting,Charity 1534,1
painting::Artists2/Lucas Cranach The Elder/Portraits Of Johann I And Frederick Iii The Wise Electors Of Saxony 1533.jpg,painting,Portraits Of Johann I And Frederick Iii The Wise Electors Of Saxony 1533,2
painting::Artists2/Lucas Cranach The Elder/Portrait Of Johann I The Steadfast Elector Of Saxony.jpg,painting,Portrait Of Johann I The Steadfast Elector Of Saxony,2
painting::Artists2/Lucas Cranach The Elder/Portrait Of Charles V 1533.jpg,painting,Portrait Of Charles V 1533,2
painting::Artists2/Lucas Cranach The Elder/Lucretia 1533.jpg,painting,Lucretia 1533,1
painting::Artists2/Lucas Cranach The Elder/Adam And Eve 1533.jpg,painting,Adam And Eve 1533,5
painting::Artists2/Lucas Cranach The Elder/Venus 1532.jpg,painting,Venus 1532,3
painting::Artists2/Lucas Cranach The Elder/Martin Luther.jpg,painting,Martin Luther,3
painting::Artists2/Lucas Cranach The Elder/Philipp Melanchthon 1532.jpg,painting,Philipp Melanchthon 1532,2
painting::Artists2/Lucas Cranach The Elder/Melancholy 1532.jpg,painting,Melancholy 1532,1
painting::Artists2/Lucas Cranach The Elder/Melancholy 1532 1.jpg,painting,Melancholy 1532 1,1
painting::Artists2/Lucas Cranach The Elder/Lucretia 1532.jpg,painting,Lucretia 1532,1
painting::Artists2/Lucas Cranach The Elder/Johannes Bugenhagen 1532.jpg,painting,Johannes Bugenhagen 1532,2
painting::Artists2/Lucas Cranach The Elder/Johann Friedrich Von Sachsen 1532 1.jpg,painting,Johann Friedrich Von Sachsen 1532 1,2
painting::Artists2/Lucas Cranach The Elder/Johann Friedrich Von Sachsen 1532.jpg,painting,Johann Friedrich Von Sachsen 1532,2
painting::Artists2/Lucas Cranach The Elder/Friedrich Iii The Wise Elector Of Saxony 1532.jpg,painting,Friedrich Iii The Wise Elector Of Saxony 1532,2
painting::Artists2/Lucas Cranach The Elder/Electors Of Saxony Friedrich The Wise Johann The Steadfast And Johann Friedrich The Magnanimous 1532.jpg,painting,Electors Of Saxony Friedrich The Wise Johann The Steadfast And Johann Friedrich The Magnanimous 1532,2
painting::Artists2/Lucas Cranach The Elder/Venus And Cupid With A Honeycomb 1531 1.jpg,painting,Venus And Cupid With A Honeycomb 1531 1,3
painting::Artists2/Lucas Cranach The Elder/Venus And Cupid 1531.jpg,painting,Venus And Cupid 1531,3
painting::Artists2/Lucas Cranach The Elder/Portrait Of Johann Friedrich Elector Of Saxony 1531.jpg,painting,Portrait Of Johann Friedrich Elector Of Saxony 1531,2
painting::Artists2/Lucas Cranach The Elder/Sibylle Von Kleve.jpg,painting,Sibylle Von Kleve,1
painting::Artists2/Lucas Cranach The Elder/The Three Graces 1531.jpg,painting,The Three Graces 1531,1
painting::Artists2/Lucas Cranach The Elder/Christ And The Adulteress 1532.jpg,painting,Christ And The Adulteress 1532,2
painting::Artists2/Lucas Cranach The Elder/Judith At The Table Of Holofernes 1531.jpg,painting,Judith At The Table Of Holofernes 1531,2
painting::Artists2/Lucas Cranach The Elder/Feast Of Herod 1531.jpg,painting,Feast Of Herod 1531,1
painting::Artists2/Lucas Cranach The Elder/Adam And Eve 1531 1.jpg,painting,Adam And Eve 1531 1,6
painting::Artists2/Lucas Cranach The Elder/Adam And Eve 1531.jpg,painting,Adam And Eve 1531,4
painting::Artists2/Lucas Cranach The Elder/Sleeping Nymph Of The Spring.jpg,painting,Sleeping Nymph Of The Spring,1
painting::Artists2/Lucas Cranach The Elder/Fall Of Man.jpg,painting,Fall Of Man,6
painting::Artists2/Lucas Cranach The Elder/Apollo And Diana.jpg,painting,Apollo And Diana,1
painting::Artists2/Lucas Cranach The Elder/Adam And Eve 1.jpg,painting,Adam And Eve 1,5
painting::Artists2/Matthias Grunewald/Smiling Woman 1520.jpg,painting,Smiling Woman 1520,1
painting::Artists2/Matthias Grunewald/Mary With The Sun Below Her Feet 1520.jpg,painting,Mary With The Sun Below Her Feet 1520,4
painting::Artists2/Matthias Grunewald/Head Of A Young Woman 1520.jpg,painting,Head Of A Young Woman 1520,1
painting::Artists2/Matthias Grunewald/Head Of A Shouting Man 1520 0.jpg,painting,Head Of A Shouting Man 1520 0,1
painting::Artists2/Matthias Grunewald/Head Of A Shouting Man 1520.jpg,painting,Head Of A Shouting Man 1520,1
painting::Artists2/Matthias Grunewald/Virgin And Child 1519.jpg,painting,Virgin And Child 1519,4
painting::Artists2/Matthias Grunewald/The Stuppach Madonna 1519.jpg,painting,The Stuppach Madonna 1519,4
painting::Artists2/Matthias Grunewald/Altarpiece Of Our Lady Of The Snows 1519.jpg,painting,Altarpiece Of Our Lady Of The Snows 1519,3
painting::Artists2/Matthias Grunewald/The Temptation Of St Anthony Detail 2.jpg,painting,The Temptation Of St Anthony Detail 2,2
painting::Artists2/Matthias Grunewald/The Temptation Of St Anthony Detail 0.jpg,painting,The Temptation Of St Anthony Detail 0,3
painting::Artists2/Matthias Grunewald/The Temptation Of St Anthony Detail.jpg,painting,The Temptation Of St Anthony Detail,3
painting::Artists2/Matthias Grunewald/The Crucifixion 3 Detail.jpg,painting,The Crucifixion 3 Detail,3
painting::Artists2/Matthias Grunewald/St Anthony Visiting St Paul The Hermit In The Desert Detail.jpg,painting,St Anthony Visiting St Paul The Hermit In The Desert Detail,3
painting::Artists2/Matthias Grunewald/Crucifixion Altarpiece Detail.jpg,painting,Crucifixion Altarpiece Detail,3
painting::Artists2/Matthias Grunewald/The Virgin Illuminated Detail From The Concert Of Angels From The Isenheim Altarpiece 1516.jpg,painting,The Virgin Illuminated Detail From The Concert Of Angels From The Isenheim Altarpiece 1516,3
painting::Artists2/Matthias Grunewald/The Resurrection Of Christ Right Wing Of The Isenheim Altarpiece 1516.jpg,painting,The Resurrection Of Christ Right Wing Of The Isenheim Altarpiece 1516,2
painting::Artists2/Albrecht Durer/St John S Vision Of Christ And The Seven Candlesticks 1498.jpg,painting,St John S Vision Of Christ And The Seven Candlesticks 1498,2
painting::Artists2/Albrecht Durer/St John And The Twenty Four Elders In Heaven 1498.jpg,painting,St John And The Twenty Four Elders In Heaven 1498,3
painting::Artists2/Albrecht Durer/Self Portrait 1498.jpg,painting,Self Portrait 1498,2
painting::Artists2/Albrecht Durer/Samson Slaying The Lion.jpg,painting,Samson Slaying The Lion,1
painting::Artists2/Albrecht Durer/Man In Armor On Horseback 1498.jpg,painting,Man In Armor On Horseback 1498,3
painting::Artists2/Albrecht Durer/Madonna With The Monkey 1498.jpg,painting,Madonna With The Monkey 1498,3
painting::Artists2/Albrecht Durer/Madonna And Child Haller Madonna 1498.jpg,painting,Madonna And Child Haller Madonna 1498,2
painting::Artists2/Albrecht Durer/Lamentation Of Christ.jpg,painting,Lamentation Of Christ,4
painting::Artists2/Albrecht Durer/Lamentation For The Dead Christ 1498.jpg,painting,Lamentation For The Dead Christ 1498,4
painting::Artists2/Albrecht Durer/Holy Family With Three Hares 1498.jpg,painting,Holy Family With Three Hares 1498,3
painting::Artists2/Albrecht Durer/Hercules Effects Of Jealousy 1498.jpg,painting,Hercules Effects Of Jealousy 1498,1
painting::Artists2/Albrecht Durer/Four Angels Staying The Winds And Signing The Chosen 1498.jpg,painting,Four Angels Staying The Winds And Signing The Chosen 1498,2
painting::Artists2/Albrecht Durer/Death Of Orpheus 1498.jpg,painting,Death Of Orpheus 1498,2
painting::Artists2/Albrecht Durer/Crucifixion 1498.jpg,painting,Crucifixion 1498,4
painting::Artists2/Albrecht Durer/Christ Bearing The Cross 1498.jpg,painting,Christ Bearing The Cross 1498,3
painting::Artists2/Albrecht Durer/Allegory Of Justice 1498.jpg,painting,Allegory Of Justice 1498,1
painting::Artists2/Albrecht Durer/A Quarry.jpg,painting,A Quarry,1
painting::Artists2/Albrecht Durer/The Knight And The Landsknecht.jpg,painting,The Knight And The Landsknecht,1
painting::Artists2/Albrecht Durer/Rock Study Of Hikers.jpg,painting,Rock Study Of Hikers,2
painting::Artists2/Albrecht Durer/Portrait Of A Woman Agnes Dürer.jpg,painting,Portrait Of A Woman Agnes Dürer,1
painting::Artists2/Albrecht Durer/Noble Woman At Horses And Lansquenet.jpg,painting,Noble Woman At Horses And Lansquenet,4
painting::Artists2/Albrecht Durer/Knight And Trooper.jpg,painting,Knight And Trooper,1
painting::Artists2/Albrecht Durer/Winged Man In Idealistic Clothing Playing A Lute 1497.jpg,painting,Winged Man In Idealistic Clothing Playing A Lute 1497,2
painting::Artists2/Albrecht Durer/View Of Nuremberg 1497.jpg,painting,View Of Nuremberg 1497,2
painting::Artists2/Albrecht Durer/Twelve Year Old Jesus In The Temple 1497.jpg,painting,Twelve Year Old Jesus In The Temple 1497,2
painting::Artists2/Albrecht Durer/Three Peasants In Conversation 1497.jpg,painting,Three Peasants In Conversation 1497,1
painting::Artists2/Albrecht Durer/The Sorrows 1497.jpg,painting,The Sorrows 1497,2
painting::Artists2/Albrecht Durer/The Resurrection Of Christ.jpg,painting,The Resurrection Of Christ,2
painting::Artists2/Albrecht Durer/The Open Fürlegerin With Hair 1497.jpg,painting,The Open Fürlegerin With Hair 1497,1
painting::Artists2/Albrecht Durer/The Four Witches 1497.jpg,painting,The Four Witches 1497,1
painting::Artists2/Albrecht Durer/The Flight To Egypt Softwood 1497.jpg,painting,The Flight To Egypt Softwood 1497,2
painting::Artists2/Albrecht Durer/The Entombment.jpg,painting,The Entombment,3
painting::Artists2/Albrecht Durer/The Cross 1497.jpg,painting,The Cross 1497,4
painting::Artists2/Albrecht Durer/Rustic Couple 1497.jpg,painting,Rustic Couple 1497,1
painting::Artists2/Albrecht Durer/Portrait Of A Young F Rleger With Her Hair Done Up 1497.jpg,painting,Portrait Of A Young F Rleger With Her Hair Done Up 1497,1
painting::Artists2/Albrecht Durer/Pine 1497.jpg,painting,Pine 1497,1
painting::Artists2/Albrecht Durer/Penitent Jerome 1497.jpg,painting,Penitent Jerome 1497,2
painting::Artists2/Albrecht Durer/Oriental Ruler Enthroned 1497.jpg,painting,Oriental Ruler Enthroned 1497,1
painting::Artists2/Albrecht Durer/Male Portrait Before Green Base.jpg,painting,Male Portrait Before Green Base,1
painting::Artists2/Albrecht Durer/Lamentation Of Christ 1497.jpg,painting,Lamentation Of Christ 1497,4
painting::Artists2/Albrecht Durer/Flagellation Of Christ.jpg,painting,Flagellation Of Christ,3
painting::Artists2/Albrecht Durer/Crucifixion 1497.jpg,painting,Crucifixion 1497,4
painting::Artists2/Albrecht Durer/Circumcision 1497.jpg,painting,Circumcision 1497,3
painting::Artists2/Albrecht Durer/Christ At The Cross 1497.jpg,painting,Christ At The Cross 1497,4
painting::Artists2/Albrecht Durer/Albrecht Durer S Father 1497.jpg,painting,Albrecht Durer S Father 1497,1
painting::Artists2/Albrecht Durer/Virgin And Child Before An Archway.jpg,painting,Virgin And Child Before An Archway,2
painting::Artists2/Albrecht Durer/St Jerome Penitent In The Wilderness.jpg,painting,St Jerome Penitent In The Wilderness,2
painting::Artists2/Albrecht Durer/Quarry.jpg,painting,Quarry,1
painting::Artists2/Albrecht Durer/Innsbruck Seen From The North.jpg,painting,Innsbruck Seen From The North,2
painting::Artists2/Albrecht Durer/Death And Rider.jpg,painting,Death And Rider,2
painting::Artists2/Albrecht Durer/Couple On Horseback.jpg,painting,Couple On Horseback,3
painting::Artists2/Albrecht Durer/Woman S Bath.jpg,painting,Woman S Bath,1
painting::Artists2/Albrecht Durer/The Penance Of St John Chrysostom 1496.jpg,painting,The Penance Of St John Chrysostom 1496,2
painting::Artists2/Albrecht Durer/The Penance Of St John Chrysostom.jpg,painting,The Penance Of St John Chrysostom,3
painting::Artists2/Albrecht Durer/The Dresden Altarpiece Side Wings 1496.jpg,painting,The Dresden Altarpiece Side Wings 1496,2
painting::Artists2/Albrecht Durer/The Dresden Altarpiece Central Panel 1496.jpg,painting,The Dresden Altarpiece Central Panel 1496,2
painting::Artists2/Lucas Cranach The Elder/Virgin And Child Under An Apple Tree 1530.jpg,painting,Virgin And Child Under An Apple Tree 1530,4
painting::Artists2/Lucas Cranach The Elder/Venus And Cupid 1530 1.jpg,painting,Venus And Cupid 1530 1,3
painting::Artists2/Lucas Cranach The Elder/The Three Graces 1530 1.jpg,painting,The Three Graces 1530 1,1
painting::Artists2/Lucas Cranach The Elder/The Judgment Of Paris 1530 1.jpg,painting,The Judgment Of Paris 1530 1,3
